airport-id,airport-name,latitude,longitude
ISC,Isles of Scilly St Mary's Apt,49.9133,-6.2917
ISE,Isparta                                 ,37.865,30.3819
ISG,Ishigaki,24.3434,124.185
ISI,ISISFORD,-24.2583,144.425
ISK,Nasik,19.9637,73.8076
ISM,KISSIMMEE GATEWAY A/P ORLANDO,28.2898,-81.437
ISN,Williston,48.1783,-103.6417
ISO,KINGSTON RGNL JETPORT,35.3314,-77.6088
ISP,Long Island MacArthur                   ,40.7953,-73.1002
IST,Istanbul Ataturk Airport,40.9761,28.8139
ISU,Sulaymaniyah,35.5609,45.3147
ITA,ITACOATIARA,-3.1261,-58.4811
ITB,Itaituba,-4.2419,-56.0003
ITH,Ithaca,42.4911,-76.4586
ITK,  Itokama,-9.2,148.25
ITM,Osaka Itami Airport,34.7844,135.4391
ITN,ITABUNA,-14.8097,-39.2914
ITO,Hilo,19.7203,-155.0485
ITR,ITUMBIARA/HIDROELECTRICA,-18.4444,-49.2136
IUE,Niue                                    ,-19.08,-169.925
IUI,Innarsuit                               ,73.1997,-56.0472
IVC,Invercargill,-46.415,168.32
IVL,Ivalo,68.6108,27.4139
IVR,INVERELL,-29.8894,151.1469
IWA,Ivanovo,56.9394,40.9408
IWD,Ironwood                                ,46.5275,-90.1314
IWJ,Iwami                                   ,34.6762,131.7906
IWK,Iwakuni                                 ,34.145,132.2442
IWO,IWOJIMA,24.7911,141.3211
IXA,Agartala,23.877,91.24
IXB,Bagdogra                                ,26.6833,88.3333
IXC,Chandigarh                              ,30.6667,76.7833
IXD,Allahabad                               ,25.44,81.7367
IXE,Mangalore                               ,12.9619,74.89
IXG,Belgaum                                 ,15.8586,74.6177
IXH,KAILASHAHAR,24.3078,92.0094
IXI,NORTH LAKHIMPUR/LILABARI,27.2906,94.0969
IXJ,Jammu                                   ,32.6891,74.8374
IXK,KESHOD/JUNAGADH,21.3144,70.2694
IXL,Leh,34.1359,77.5465
IXM,Madurai,9.8336,78.0894
IXN,KHOWAI,24.0617,91.6075
IXP,  Pathankot,32.2338,75.6346
IXQ,KAMALPUR,24.1317,91.8142
IXR,Ranchi,23.3143,85.3211
IXS,Silchar,24.9117,92.98
IXT,PASIGHAT,28.1,95.3833
IXU,Aurangabad                              ,19.8636,75.3986
IXW,JAMSHEDPUR,22.8167,86.1667
IXY,KANDLA/GANDHIDHAM,23.1117,70.1014
IXZ,Port Blair,11.6467,92.735
IYK,Inyokern,35.6588,-117.8295
IZA,Juiz De Fora,-21.5131,-43.1731
IZO,Izumo,35.4137,132.8899
JAA,JALALABAD,34.3972,70.495
JAB,JABIRU,-12.6583,132.8933
JAC,Jackson,43.6073,-110.7378
JAD,PERTH/JANDAKOT,-32.0992,115.8792
JAF,KANKESANTURAI/JAFFNA,9.7919,80.075
JAG,JACOBABAD,28.2842,68.4497
JAI,Jaipur                                  ,26.8239,75.8033
JAL,Jalapa                                  ,19.4751,-96.7975
JAN,Jackson-Evers International Airport     ,32.3111,-90.0759
JAQ,  Jacquinot Bay,-5.6525,151.5069
JAU,Jauja                                   ,-11.7833,-75.4833
JAV,Ilulissat                               ,69.2432,-51.0571
JAX,Jacksonville International Apt          ,30.4941,-81.6879
JBQ,Higuero,18.5725,-69.9856
JBR,Jonesboro,35.8317,-90.6464
JCA,Cannes Palm Beach Heliport,43.538,7.039
JCB,Joacaba                                 ,-27.1727,-51.5516
JCH,  Qasigiannguit,68.8172,-51.1747
JCK,Julia Creek                             ,-20.6703,141.7208
JCM,JACOBINA,-10.1633,-40.5525
JCR,JACAREACANGA,-6.2353,-57.7758
JCT,JUNCTION KIMBLE CO,30.5114,-99.7636
JCU,Ceuta,35.8992,-5.3383
JDF,Juiz De Fora                            ,-21.7925,-43.385
JDH,Jodhpur,26.2667,73.05
JDN,JORDAN,47.3287,-106.9527
JDO,Juazeiro Do Norte,-7.2181,-39.2714
JDR,Sao Joao Del Rei,-21.0863,-44.2263
JDZ,Jingdezhen                              ,29.3386,117.1758
JED,Jeddah,21.6811,39.1555
JEG,Aasiaat,68.7218,-52.7847
JEJ,  Jeh,7.583,168.917
JEQ,JEQUIE,-13.8767,-40.0714
JER,Jersey,49.2079,-2.1955
JFK,New York J F Kennedy International Apt,40.6397,-73.7789
JFR,Paamiut,61.9922,-49.6625
JGA,Jamnagar                                ,22.4667,70.1667
JGC,Grand Canyon H/P,35.967,-112.133
JGD,Jiagedaqi,50.375,124.117
JGN,Jiayuguan                               ,39.8569,98.3414
JGO,  Qeqertarsuaq,69.2511,-53.5381
JGS,Ji'an,26.899,114.737
JHB,Johor Bahru                             ,1.6389,103.6692
JHG,Jinghong,21.975,100.76
JHM,Kapalua,20.9636,-156.673
JHS,Sisimiut,66.9513,-53.7293
JHW,Jamestown,42.1533,-79.2581
JIA,Juina Airport,-11.5,-58.8833
JIB,Djibouti,11.5473,43.1593
JIC,Jinchang,31.5,102.5
JIJ,Jijiga,9.333,42.717
JIK,Ikaria Island,37.6836,26.3478
JIM,Jimma,7.671,37.8258
JIN,JINJA,2.8,32.2667
JIQ,Qianjiang,29.5252,108.7552
JIU,Jiujiang                                ,29.733,115.983
JJA,Jajao,-8.15,159.3
JJI,JUANJUI,-7.1667,-76.7283
JJM,Meru-Kiina,0.0831,37.6497
JJN,Quanzhou                                ,24.7964,118.5897
JJU,Qaqortoq,60.7158,-46.0294
JKG,Jonkoping,57.7583,14.0692
JKH,Chios,38.3408,26.1389
JKL,Kalymnos Island,36.96,26.96
JKR,Janakpur                                ,26.7107,85.9245
JLN,Joplin,37.1519,-94.4983
JLR,Jabalpur                                ,23.1833,80.0617
JLS,JALES,-20.2589,-50.5486
JMK,Mykonos,37.4373,25.3473
JMO,Jomsom,28.7822,83.7225
JMS,Jamestown                               ,46.9297,-98.6782
JMU,Jiamusi,46.84,130.4617
JNA,JANUARIA,-15.4742,-44.3858
JNB,Johannesburg O.R. Tambo International   ,-26.1337,28.2423
JNG,Jining                                  ,35.2928,116.3464
JNN,Nanortalik,60.14,-45.2317
JNS,Narsaq                                  ,60.9167,-46.0586
JNU,Juneau,58.355,-134.5763
JNX,Naxos Is,37.08,25.368
JNZ,Jinzhou                                 ,41.1014,121.0617
JOE,Joensuu,62.6589,29.6244
JOG,Yogyakarta,-7.7833,110.4333
JOI,Joinville                               ,-26.2231,-48.7975
JOK,  Yoshkar-Ola,56.7006,47.9047
JOL,Jolo,6.0542,121.0083
JOM,NJOMBE,-9.35,34.8
JOS,Jos                                     ,9.6397,8.8692
JOT,JOLIET REGIONAL,41.5178,-88.1756
JPA,Joao Pessoa,-7.1189,-34.9508
JPR,Ji-Parana,-10.8703,-61.8461
JQA,Qaarsut,70.7342,-52.6962
JQE,Jaque                                   ,7.5178,-78.1572
JQF,CONCORD REGIONAL,35.3878,-80.7091
JRB,  New York,40.7012,-74.009
JRF,KAPOLEI/KALAELOA/JOHN ROGERS,21.3074,-158.0703
JRH,Jorhat                                  ,26.7315,94.1755
JRO,Kilimanjaro,-3.4294,37.0745
JRS,JERUSALEM,31.8647,35.2192
JSA,  Jaisalmer,26.8887,70.865
JSH,Siteia,35.2222,26.1028
JSI,Skiathos                                ,39.1783,23.5042
JSR,Jessore,23.1838,89.1609
JST,Johnstown,40.3161,-78.8339
JSU,Maniitsoq                               ,65.4125,-52.9394
JSY,Syros Island,37.4236,24.95
JTC,Bauru,-22.1577,-49.0683
JTI,JATAI,-17.8294,-51.7747
JTR,Thira,36.3992,25.4792
JTY,Astypalaia Island,36.5799,26.3758
JUA,Juara Airport,-11.3333,-57.4666
JUB,Juba                                    ,4.872,31.6011
JUI,  Juist,53.6811,7.0564
JUJ,Jujuy,-24.3928,-65.0978
JUK,Ukkusissat                              ,71.0553,-51.8833
JUL,Juliaca,-15.4669,-70.1578
JUM,Jumla,29.2742,82.1933
JUU,Nuugaatsiaq,71.55,-53.22
JUV,Upernavik,72.7902,-56.1306
JUZ,Quzhou                                  ,28.9658,118.8994
JVA,  Ankavandra,-18.8,45.283
JVR,JEVER,53.5337,7.8923
JWA,JWANENG,-24.6,24.6667
JWN,ZANJAN 2,36.7747,48.3592
JXA,Jixi                                    ,45.658,132.4615
JXN,JACKSON/REYNOLDS FLD,42.2598,-84.4594
JYR,Jiroft,27.75,58
JYV,JYVASKYLA,62.4008,25.6728
JZH,Jiuzhaigou,32.8369,103.6819
KAA,Kasama                                  ,-10.2164,31.1395
KAB,KARIBA,-16.5192,28.8856
KAC,Kamishly,37.0306,41.2052
KAD,Kaduna                                  ,10.6958,7.3203
KAE,Kake,56.9614,-133.9103
KAJ,Kajaani,64.2842,27.6875
KAL,Kaltag,64.319,-158.7413
KAN,Kano                                    ,12.048,8.5237
KAO,Kuusamo,65.9903,29.2319
KAT,Kaitaia,-35.07,173.2853
KAU,KAUHAVA,63.1242,23.0514
KAW,Kawthaung                               ,10.0518,98.5463
KAX,  Kalbarri,-27.69,114.2617
KAZ,Kau,1.1853,127.8961
KBC,Birch Creek                             ,66.274,-145.824
KBL,Kabul                                   ,34.5658,69.2125
KBP,Kiev Borispol Intl Apt,50.345,30.8947
KBR,Kota Bharu                              ,6.1661,102.2925
KBT,XXX,8.9,170.85
KBU,Kotabaru,-3.3333,116.3333
KBV,Krabi                                   ,8.0989,98.9872
KCA,Kuqa                                    ,41.7181,82.9869
KCC,Coffman Cove,56.0148,-132.8339
KCF,Kadanwari                               ,27.1667,69.3167
KCG,Chignik Fisheries Apt,56.3178,-158.5909
KCH,Kuching,1.4847,110.3378
KCL,Chignik Lagoon Apt                      ,56.3112,-158.5359
KCM,Kahramanmaras,37.5397,36.9536
KCO,  K�sek�y,40.735,30.0833
KCQ,Chignik Lake Apt                        ,56.3115,-158.3732
KCT,Koggala,5.9939,80.3206
KCU,MASINDI,1.75,31.75
KCZ,Kochi,33.5444,133.6713
KDC,KANDI,11.15,2.95
KDD,KHUZDAR,27.7926,66.643
KDH,Kandahar,31.5136,65.8611
KDI,Kendari                                 ,-4.0842,122.4131
KDL,Kardla,58.9908,22.8308
KDM,Kaadedhdhoo                             ,0.4883,72.9961
KDO,Kadhdhoo                                ,1.8583,73.5197
KDR,  Kandrian,-6.183,149.533
KDU,Skardu,35.35,75.5333
KDV,Kadavu Island,-19.0581,178.1569
KDZ,Katugastota,7.2,80.4333
KEB,Nanwalek                                ,59.3521,-151.9252
KED,KAEDI,16.15,-13.5167
KEF,Reykjavik Keflavik International Apt    ,63.985,-22.6056
KEH,Kenmore Air Harbor,47.7548,-122.2593
KEJ,Kemerovo,55.27,86.1083
KEK,Ekwok                                   ,59.3568,-157.4711
KEL,KIEL-HOLTENAU,54.3794,10.1451
KEM,Kemi/Tornio,65.7792,24.5847
KEP,Nepalganj,28.1017,81.6662
KER,Kerman                                  ,30.2744,56.9511
KET,Kengtung                                ,21.3034,99.6323
KEV,HALLI,61.8564,24.7892
KEW,Keewaywin,52.9922,-92.8389
KFA,KIFFA,16.5833,-11.4
KFP,False Pass,54.8474,-163.4103
KFS,Kastamonu,41.3056,33.7911
KGA,KANANGA,-5.9,22.4692
KGC,Kingscote,-35.7158,137.5214
KGD,Kaliningrad                             ,54.89,20.595
KGE,Kagau                                   ,-7.333,157.583
KGF,Karaganda,49.6708,73.3344
KGG,KEDOUGOU,12.5667,-12.2167
KGI,Kalgoorlie-Boulder,-30.79,121.4617
KGJ,KARONGA,-9.9547,33.8958
KGK,Koliganek,59.7266,-157.2595
KGL,Kigali,-1.9676,30.1335
KGP,KOGALYM,62.19,74.535
KGQ,Kangersuatsiaq,72.38,-55.5453
KGS,Kos                                     ,36.7947,27.0911
KGT,Kangding,30.05,102.033
KGW,  Kagi,-9.1,147.65
KGX,Grayling                                ,62.8946,-160.0649
KGY,KINGAROY,-26.58,151.8417
KHC,KERCH INTL,45.3731,36.4044
KHD,Khorramabad                             ,33.4386,48.2808
KHG,Kashi,39.5433,76.0217
KHH,Kaohsiung,22.5769,120.3503
KHI,Karachi                                 ,24.9014,67.15
KHJ,KAUHAJOKI,62.4633,22.3911
KHK,KHARK ISLAND,29.2603,50.3239
KHM,  Khamti,25.9883,95.6744
KHN,Nanchang                                ,28.865,115.9
KHQ,Kullorsuaq                              ,74.5794,-57.2353
KHR,  Kharkhorin,47.2467,102.8261
KHS,Khasab                                  ,26.171,56.2406
KHV,Khabarovsk,48.5267,135.1867
KHY,Khoy                                    ,38.4275,44.9736
KHZ,Kauehi                                  ,-15.7667,-145.1167
KIA,KIETA,-6.3039,155.7228
KID,KRISTIANSTAD/EVEROD,55.9206,14.0853
KIF,Kingfisher Lake                         ,53.0125,-89.8553
KIH,Kish Island                             ,26.5275,53.9792
KIJ,Niigata,37.9557,139.1117
KIK,KIRKUK,35.4695,44.3489
KIM,Kimberley,-28.8017,24.7636
KIN,Kingston Norman Manley Intl Apt         ,17.9357,-76.7875
KIO,XXX,5.65,169.2
KIR,Kerry                                   ,52.1809,-9.5238
KIS,Kisumu                                  ,-0.0853,34.73
KIT,Kythira,36.2917,23.025
KIV,Chisinau,46.9283,28.9333
KIW,SOUTHDOWNS KITWE,-12.9,28.15
KIX,Osaka Kansai International Airport,34.4273,135.2441
KJA,Krasnoyarsk,56.1717,92.4933
KJI,Burqin                                  ,47.7,86.87
KJK,KORTRIJK/WEVELGEM,50.8172,3.2047
KKA,Koyuk                                   ,64.9395,-161.1543
KKB,Kitoi Bay,58.1909,-152.3705
KKC,Khon Kaen,16.4644,102.7822
KKD,  Kokoda,-8.883,147.717
KKE,Kerikeri,-35.2628,173.9119
KKH,Kongiganak                              ,59.9608,-162.8812
KKI,Akiachak,60.9079,-161.4351
KKJ,Kita Kyushu,33.8456,131.035
KKM,LOP BURI/KHOK KATHIAM,14.8746,100.6634
KKN,Kirkenes                                ,69.7251,29.8877
KKQ,Krasnoselkup,65.7195,82.4699
KKR,Kaukura                                 ,-15.6667,-146.8833
KKU,Ekuk,58.8112,-158.5588
KKW,KIKWIT,-5.0333,18.7833
KKX,KIKAI,28.3213,129.9281
KLC,KAOLACK,14.15,-16.05
KLD,TVER/MIGALOVO,56.825,35.7583
KLG,Kalskag,61.5363,-160.3413
KLH,KOLHAPUR,16.6653,74.2914
KLL,Levelock,59.1281,-156.8586
KLM,Kalaleh                                 ,37.3833,55.452
KLN,Larsen Bay,57.53,-154
KLO,Kalibo,11.6811,122.3758
KLR,Kalmar,56.6856,16.2875
KLU,Klagenfurt,46.6428,14.3372
KLV,Karlovy Vary                            ,50.2031,12.915
KLW,Klawock,55.5792,-133.076
KLX,Kalamata                                ,37.0684,22.0253
KLZ,KLEINSEE,-29.683,17.0931
KMA,  Kerema,-7.9636,145.7714
KMC,KING KHALED MIL CITY,27.9009,45.5282
KME,Cyangugu                                ,-2.4531,28.9096
KMG,Kunming,25,102.75
KMI,Miyazaki                                ,31.8771,131.4484
KMJ,Kumamoto                                ,32.8373,130.8551
KMN,KAMINA,-8.6267,25.2481
KMO,Manokotak,58.9902,-159.0499
KMP,KEETMANSHOOP,-26.5389,18.1117
KMQ,Komatsu,36.3936,136.4079
KMS,Kumasi,6.7167,-1.5833
KMU,KISIMAYU,-0.3458,42.4672
KMV,Kalemyo                                 ,23.1888,94.0511
KMW,KOSTROMA SOKERINO,57.7986,41.0188
KMX,KHAMIS MUSHAIT/KING KHALED AB,18.3011,42.8009
KMY,Moser Bay                               ,57.0256,-154.1459
KNA,VINA DEL MAR,-32.9497,-71.4786
KND,KINDU,-2.9192,25.9154
KNF,MARHAM,52.6484,0.5504
KNG,Kaimana,-3.6445,133.6956
KNH,Kinmen                                  ,24.4319,118.3594
KNK,Kakhonak                                ,59.4331,-154.8037
KNQ,Kone                                    ,-21.0533,164.8378
KNR,JAM/JAM,27.8219,52.3522
KNS,King Island                             ,-39.8775,143.8833
KNU,Kanpur,26.4403,80.3647
KNW,New Stuyahok,59.4515,-157.3732
KNX,Kununurra,-15.7783,128.7067
KOA,Kona                                    ,19.7389,-156.0457
KOC,Koumac                                  ,-20.5464,164.2556
KOE,Kupang                                  ,-10.1778,123.6636
KOI,Kirkwall,58.9578,-2.905
KOJ,Kagoshima,31.8034,130.7194
KOK,Kokkola/Pietarsaari,63.7203,23.1392
KOP,Nakhon Phanom,14.1006,99.9228
KOS,Sihanoukville,10.5797,103.6368
KOT,Kotlik,63.0306,-163.5326
KOU,  Koulamoutou,-1.1846,12.4413
KOV,Kokshetau,53.3286,69.5956
KOW,Ganzhou,25.8258,114.9119
KOY,Olga Bay,57.1615,-154.2298
KOZ,Ouzinkie,57.9229,-152.5005
KPB,Point Baker,56.3519,-133.6226
KPC,  Port Clarence,65.2537,-166.8585
KPN,Kipnuk,59.933,-164.0305
KPO,Pohang                                  ,35.9883,129.42
KPR,Port Williams                           ,58.4901,-152.5822
KPS,KEMPSEY,-31.06,152.7897
KPV,Perryville,55.9067,-159.1608
KPY,Port Bailey,57.9301,-153.0406
KQA,Akutan,54.1325,-165.7853
KRB,  Karumba,-17.4558,140.8303
KRC,Kerinci,-1.7,101.267
KRF,KRAMFORS SOLLEFTEA,63.0486,17.7694
KRG,Karagwe,-1.4375,31.1736
KRI,  Kikori,-7.417,144.233
KRK,Krakow                                  ,50.0777,19.7848
KRL,Korla,41.6978,86.1289
KRN,Kiruna,67.8214,20.3356
KRO,KURGAN,55.475,65.4167
KRP,Karup,56.2975,9.1246
KRR,Krasnodar                               ,45.035,39.17
KRS,Kristiansand Kjevik Airport,58.2039,8.085
KRT,Khartoum                                ,15.5904,32.5532
KRW,TURKMENBASHI,40.0633,53.0072
KRY,Karamay                                 ,45.617,84.883
KSA,Kosrae                                  ,5.357,162.9584
KSC,Kosice,48.6631,21.2411
KSD,Karlstad                                ,59.4447,13.3375
KSF,Kassel                                  ,51.4084,9.3776
KSH,Kermanshah                              ,34.3469,47.1564
KSJ,Kasos Island                            ,35.4214,26.91
KSK,KARLSKOGA,59.3444,14.4947
KSL,KASSALA,15.3875,36.3288
KSM,St Marys,62.0608,-163.3018
KSN,Kostanay,53.2069,63.5503
KSO,Kastoria,40.4463,21.2822
KSQ,Karshi                                  ,38.8,65.7667
KSR,Sandy River,56.2333,-160.2331
KSS,SIKASSO-DIGNANGAN,11.5982,-5.7989
KSU,Kristiansund,63.1119,7.8261
KSY,Kars,40.5586,43.0989
KSZ,Kotlas,61.2358,46.6975
KTA,Karratha,-20.7117,116.7733
KTB,Thorne Bay,55.688,-132.5367
KTD,KITADAITO,25.948,131.3216
KTE,Kerteh,4.5375,103.4267
KTG,Ketapang,-1.8166,109.9635
KTL,Kitale                                  ,0.8972,34.9508
KTM,Kathmandu,27.6973,85.3579
KTN,Ketchikan International Apt             ,55.3556,-131.7137
KTP,  Kingston,17.9886,-76.8238
KTQ,KITEE,62.1661,30.0756
KTR,TINDAL,-14.5217,132.3783
KTS,Teller Mission,65.3333,-166.4833
KTT,Kittila,67.6986,24.8481
KTU,KOTA,25.1597,75.8489
KTW,Katowice,50.4743,19.08
KUA,Kuantan,3.7753,103.2081
KUD,Kudat,6.917,116.833
KUF,Samara,53.5017,50.155
KUG,  Kubin Island,-10.225,142.2183
KUH,Kushiro,43.0383,144.1969
KUK,Kasigluk,60.8733,-162.5243
KUL,Kuala Lumpur International Airport,2.7433,101.6981
KUM,YAKUSHIMA,30.3856,130.6591
KUN,Kaunas                                  ,54.9639,24.0848
KUO,Kuopio,63.0086,27.7944
KUS,Kulusuk Island                          ,65.5736,-37.1236
KUT,Kutaisi,42.1768,42.4827
KUU,KULLU MANALI,31.8769,77.1554
KUV,Gunsan                                  ,35.9039,126.6158
KUZ,Kuummiut                                ,65.85,-37.07
KVA,Kavala                                  ,40.9139,24.6197
KVB,SKOEVDE,58.4561,13.9728
KVC,King Cove,55.1163,-162.2662
KVD,Ganja,40.735,46.3183
KVG,Kavieng,-2.5812,150.818
KVK,Kirovsk/Apatity                         ,67.5756,33.5828
KVL,Kivalina,67.7362,-164.5635
KVR,Kavalerovo,44.27,135.02
KVX,Kirov,58.5033,49.3483
KWA,Kwajalein                               ,8.7201,167.7316
KWE,Guiyang                                 ,26.5367,106.8033
KWF,Waterfall,55.2963,-133.2433
KWG,Krivyi Rih                              ,48.0433,33.21
KWI,Kuwait,29.2266,47.9689
KWJ,Gwangju                                 ,35.1264,126.8089
KWK,Kwigillingok                            ,59.8367,-163.1403
KWL,Guilin,25.2167,110.04
KWM,Kowanyama,-15.4875,141.7483
KWN,Quinhagak,59.7551,-161.8454
KWP,West Point,57.7701,-153.5489
KWT,Kwethluk,60.8,-161.45
KWZ,KOLWEZI,-10.7667,25.5
KXF,  Koro Island,-17.3458,179.4219
KXK,KOMSOMOLSK-NA-AMURE HURBA,50.41,136.9383
KXU,Katiu                                   ,-16.1191,-146.3688
KYA,Konya,37.9822,32.5664
KYE,KLEYATE RENE MOUAWAD,34.5861,36.0028
KYK,Karluk,57.5661,-154.4539
KYP,KYAUKPYU,19.4255,93.5356
KYS,KAYES/DAG-DAG,14.4817,-11.4047
KYU,Koyukuk,64.8758,-157.7304
KYZ,  Kyzyl,51.6694,94.4006
KZB,Zachar Bay,57.55,-153.75
KZI,Kozani                                  ,40.2858,21.8417
KZN,Kazan,55.6067,49.2817
KZO,Kyzylorda,44.7061,65.5917
KZR,Kutahya,39.1114,30.13
KZS,Megisti                                 ,36.1278,29.5667
LAD,Luanda,-8.8577,13.2283
LAE,Lae                                     ,-6.5719,146.7326
LAF,LAFAYETTE/PURDUE UNIV,40.4123,-86.9369
LAH,  Labuha,-0.633,127.5
LAI,Lannion,48.755,-3.4744
LAJ,LAGES,-27.7828,-50.2806
LAK,Aklavik,68.2233,-135.0058
LAL,LAKELAND LINDER REGIONAL,27.9889,-82.0186
LAM,Los Alamos,33.79,-118.052
LAN,Lansing,42.7783,-84.5867
LAO,Laoag                                   ,18.1778,120.5313
LAP,La Paz                                  ,24.0727,-110.3625
LAQ,Beida                                   ,32.7942,21.9639
LAR,Laramie,41.3119,-105.675
LAS,Las Vegas McCarran International Apt    ,36.0804,-115.1523
LAU,Lamu                                    ,-2.2524,40.9131
LAW,Lawton,34.5677,-98.4166
LAX,Los Angeles International Apt,33.9425,-118.4081
LAZ,BOM JESU DA LAPA,-13.2611,-43.4072
LBA,Leeds Bradford                          ,53.8659,-1.6606
LBB,Lubbock Preston Smith International Apt ,33.6633,-101.8233
LBC,Hamburg Luebeck-Blankensee Airport      ,53.8054,10.7192
LBD,Khudzhand                               ,40.215,69.6967
LBE,Latrobe                                 ,40.2761,-79.4047
LBF,North Platte,41.1262,-100.6837
LBG,PARIS/LE BOURGET,48.9694,2.4414
LBI,ALBI/LE SEQUESTRE,43.9133,2.1167
LBJ,Labuan Bajo,-8.4867,119.8891
LBL,Liberal,37.0442,-100.9599
LBP,Long Banga                              ,3.1833,115.45
LBR,LABREA,-7.25,-64.7833
LBS,Labasa,-16.4667,179.3399
LBU,Labuan,5.3003,115.2444
LBV,Libreville,0.4584,9.4123
LBX,LUBANG,13.86,120.105
LCA,Larnaca                                 ,34.8789,33.6303
LCC,GALATINA/LECCE,40.2386,18.1331
LCD,MAKHADO,-23.16,29.7017
LCE,La Ceiba,15.7417,-86.8561
LCG,A Coruna,43.3021,-8.3773
LCH,Lake Charles,30.1261,-93.2234
LCI,LACONIA MUNICIPAL,43.5736,-71.4189
LCJ,Lodz                                    ,51.7219,19.3981
LCK,Columbus Rickenbacker Apt               ,39.8138,-82.9278
LCL,PINA DEL RIO/LA COLOMA,22.335,-83.6433
LCQ,LAKE CITY MUNI,30.182,-82.5769
LCR,La Chorrera                             ,-1,-73
LCX,Longyan,25.6758,116.7464
LCY,London City Apt,51.5053,0.0544
LDB,Londrina                                ,-23.3297,-51.1361
LDE,Lourdes/Tarbes,43.1856,-0.0028
LDG,Leshukonskoye,64.9,45.7667
LDH,Lord Howe Island,-31.5386,159.0764
LDK,LIDKOPING,58.4653,13.1744
LDN,Lamidanda,27.2531,86.67
LDS,Yichun,47.7149,128.8143
LDU,Lahad Datu,5.0331,118.3211
LDV,LANDIVISIAU,48.5303,-4.1517
LDY,Derry                                   ,55.0428,-7.1608
LEA,Learmonth,-22.235,114.0883
LEB,Lebanon                                 ,43.6261,-72.3042
LEC,Lencois,-12.4822,-41.2769
LED,St Petersburg Pulkovo Apt               ,59.8,30.265
LEH,LE HAVRE/OCTEVILLE,49.5339,0.0881
LEI,Almeria                                 ,36.8439,-2.3701
LEJ,Leipzig/Halle,51.424,12.2364
LEK,LABE/TATA,11.3261,-12.2868
LEN,Leon                                    ,42.5886,-5.6562
LEP,LEOPOLDINA,-21.4714,-42.7325
LEQ,Land's End,50.1028,-5.6706
LER,LEINSTER,-27.8433,120.7033
